12.5416	5.63681
12.6916	5.70469
12.8415	5.77257
12.9914	5.84045
13.1413	5.90833
13.2912	5.97621
13.4412	6.04409
13.5911	6.11196
13.741	6.17984
13.8909	6.24772
14.0408	6.3156
14.1908	6.38348
14.3407	6.45136
14.4906	6.51924
14.6405	6.58712
14.7904	6.655
14.9403	6.72288
15.0903	6.79076
15.2402	6.85863
15.3901	6.92651
15.54	6.99439
15.6899	7.06227
15.8399	7.13015
15.9898	7.19803
16.1397	7.26591
16.2896	7.33379
16.4395	7.40167
16.5894	7.46954
16.7394	7.53742
16.8893	7.6053
17.0392	7.67318
17.1891	7.74106
17.339	7.80894
17.489	7.87682
17.6389	7.94469
17.7888	8.01257
17.9387	8.08045
18.0886	8.14833
18.2385	8.21621
18.3885	8.28409
18.5384	8.35197
18.6883	8.41984
18.8382	8.48772
18.9881	8.5556
19.138	8.62348
19.288	8.69136
19.4379	8.75924
19.5878	8.82711
19.7377	8.89499
19.8876	8.96287
20.0376	9.03075
20.1875	9.09863
20.3374	9.16651
20.4873	9.23438
20.6372	9.30226
20.7871	9.37014
20.9371	9.43802
21.087	9.5059
21.2369	9.57377
21.3868	9.64165
21.5367	9.70953
21.6866	9.77741
21.8366	9.84529
21.9865	9.91316
22.1364	9.98104
22.2863	10.0489
22.4362	10.1168
22.5861	10.1847
22.7361	10.2526
22.886	10.3204
23.0359	10.3883
23.1858	10.4562
23.3357	10.5241
23.4856	10.5919
23.6355	10.6598
23.7855	10.7277
23.9354	10.7956
24.0853	10.8635
24.2352	10.9313
24.3851	10.9992
24.535	11.0671
24.685	11.135
24.8349	11.2028
24.9848	11.2707
25.1347	11.3386
25.2846	11.4065
25.4345	11.4744
25.5845	11.5422
25.7344	11.6101
25.8843	11.678
26.0342	11.7459
26.1841	11.8137
26.334	11.8816
26.484	11.9495
26.6339	12.0174
26.7838	12.0853
26.9337	12.1531
27.0836	12.221
27.2335	12.2889
27.3834	12.3568
27.5334	12.4246
27.6833	12.4925
27.8332	12.5604
27.9831	12.6283
28.133	12.6962
28.2829	12.764
28.4329	12.8319
28.5828	12.8998
28.7327	12.9677
28.8826	13.0355
29.0325	13.1034
29.1824	13.1713
29.3323	13.2392
29.4823	13.3071
29.6322	13.3749
29.7821	13.4428
29.932	13.5107
30.0819	13.5786
30.2318	13.6464
30.3818	13.7143
30.5317	13.7822
30.6816	13.8501
30.8315	13.9179
30.9814	13.9858
31.1313	14.0537
31.2812	14.1216
31.4312	14.1895
31.5811	14.2573
31.731	14.3252
31.8809	14.3931
32.0308	14.461
32.1807	14.5288
32.3307	14.5967
32.4806	14.6646
32.6305	14.7325
32.7804	14.8004
32.9303	14.8682
33.0802	14.9361
33.2301	15.004
33.3801	15.0719
33.53	15.1397
33.6799	15.2076
33.8298	15.2755
33.9797	15.3434
34.1296	15.4113
34.2795	15.4791
34.4295	15.547
34.5794	15.6149
34.7293	15.6828
34.8792	15.7506
35.0291	15.8185
35.179	15.8864
35.329	15.9543
35.4789	16.0221
35.6288	16.09
35.7787	16.1579
35.9286	16.2258
36.0785	16.2937
36.2284	16.3615
36.3784	16.4294
36.5283	16.4973
36.6782	16.5652
36.8281	16.633
36.978	16.7009
37.1279	16.7688
37.2778	16.8367
37.4278	16.9045
37.5777	16.9724
37.7276	17.0403
37.8775	17.1082
38.0274	17.1761
38.1773	17.2439
38.3272	17.3118
38.4772	17.3797
38.6271	17.4476
38.777	17.5154
38.9269	17.5833
39.0768	17.6512
39.2267	17.7191
39.3766	17.787
39.5266	17.8548
39.6765	17.9227
39.8264	17.9906
39.9763	18.0585
40.1262	18.1263
40.2761	18.1942
40.426	18.2621
40.576	18.33
40.7259	18.3978
40.8758	18.4657
41.0257	18.5336
41.1756	18.6015
41.3255	18.6694
41.4754	18.7372
41.6254	18.8051
41.7753	18.873
41.9252	18.9409
42.0751	19.0087
42.225	19.0766
42.3749	19.1445
42.5248	19.2124
42.6748	19.2802
42.8247	19.3481
42.9746	19.416
43.1245	19.4839
43.2744	19.5518
43.4243	19.6196
43.5742	19.6875
43.7242	19.7554
43.8741	19.8233
44.024	19.8911
44.1739	19.959
44.3238	20.0269
44.4737	20.0948
44.6236	20.1626
44.7736	20.2305
44.9235	20.2984
45.0734	20.3663
45.2233	20.4342
45.3732	20.502
45.5231	20.5699
45.673	20.6378
45.823	20.7057
45.9729	20.7735
46.1228	20.8414
46.2727	20.9093
46.4226	20.9772
46.5725	21.045
46.7224	21.1129
46.8724	21.1808
47.0223	21.2487
47.1722	21.3166
47.3221	21.3844
47.472	21.4523
47.6219	21.5202
47.7718	21.5881
47.9218	21.6559
48.0717	21.7238
48.2216	21.7917
48.3715	21.8596
48.5214	21.9274
48.6713	21.9953
48.8212	22.0632
48.9712	22.1311
49.1211	22.199
49.271	22.2668
49.4209	22.3347
49.5708	22.4026
49.7207	22.4705
49.8706	22.5383
50.0206	22.6062
50.1705	22.6741
50.3204	22.742
50.4703	22.8098
50.6202	22.8777
50.7701	22.9456
50.92	23.0135
51.07	23.0814
51.2199	23.1492
51.3698	23.2171
51.5197	23.285
51.6696	23.3529
51.8195	23.4207
51.9694	23.4886
52.1193	23.5565
52.2693	23.6244
52.4192	23.6922
52.5691	23.7601
52.719	23.828
52.8689	23.8959
53.0188	23.9638
53.1687	24.0316
53.3187	24.0995
53.4686	24.1674
53.6185	24.2353
53.7684	24.3031
53.9183	24.371
54.0682	24.4389
54.2181	24.5068
54.3681	24.5746
54.518	24.6425
54.6679	24.7104
54.8178	24.7783
54.9677	24.8462
55.1176	24.914
55.2675	24.9819
55.4175	25.0498
55.5674	25.1177
55.7173	25.1855
55.8672	25.2534
56.0171	25.3213
56.167	25.3892
56.3169	25.457
56.4668	25.5249
56.6168	25.5928
56.7667	25.6607
56.9166	25.7285
57.0665	25.7964
57.2164	25.8643
57.3663	25.9322
57.5162	26.0001
57.6662	26.0679
57.8161	26.1358
57.966	26.2037
58.1159	26.2716
58.2658	26.3394
58.4157	26.4073
58.5656	26.4752
58.7156	26.5431
58.8655	26.6109
59.0154	26.6788
59.1653	26.7467
59.3152	26.8146
59.4651	26.8825
59.615	26.9503
59.7649	27.0182
59.9149	27.0861
60.0648	27.154
60.2147	27.2218
60.3646	27.2897
60.5145	27.3576
60.6644	27.4255
60.8143	27.4933
60.9643	27.5612
61.1142	27.6291
61.2641	27.697
61.414	27.7649
61.5639	27.8327
61.7138	27.9006
61.8637	27.9685
62.0137	28.0364
62.1636	28.1042
62.3135	28.1721
62.4634	28.24
62.6133	28.3079
62.7632	28.3757
62.9131	28.4436
63.063	28.5115
63.213	28.5794
63.3629	28.6472
63.5128	28.7151
63.6627	28.783
63.8126	28.8509
63.9625	28.9188
64.1124	28.9866
64.2624	29.0545
64.4123	29.1224
64.5622	29.1903
64.7121	29.2581
64.862	29.326
65.0119	29.3939
65.1618	29.4618
65.3117	29.5296
65.4617	29.5975
65.6116	29.6654
65.7615	29.7333
65.9114	29.8012
66.0613	29.869
66.2112	29.9369
66.3611	30.0048
66.5111	30.0727
66.661	30.1405
66.8109	30.2084
66.9608	30.2763
67.1107	30.3442
67.2606	30.412
67.4105	30.4799
67.5605	30.5478
67.7104	30.6157
67.8603	30.6835
68.0102	30.7514
68.1601	30.8193
68.31	30.8872
68.4599	30.9551
68.6098	31.0229
68.7598	31.0908
68.9097	31.1587
69.0596	31.2266
69.2095	31.2944
69.3594	31.3623
69.5093	31.4302
69.6592	31.4981
69.8092	31.5659
69.9591	31.6338
70.109	31.7017
70.2589	31.7696
70.4088	31.8374
70.5587	31.9053
70.7086	31.9732
70.8585	32.0411
71.0085	32.109
71.1584	32.1768
71.3083	32.2447
71.4582	32.3126
71.6081	32.3805
71.758	32.4483
71.9079	32.5162
72.0579	32.5841
72.2078	32.652
72.3577	32.7198
72.5076	32.7877
72.6575	32.8556
72.8074	32.9235
72.9573	32.9914
73.1072	33.0592
73.2572	33.1271
73.4071	33.195
73.557	33.2629
73.7069	33.3307
73.8568	33.3986
74.0067	33.4665
74.1566	33.5344
74.3066	33.6022
74.4565	33.6701
74.6064	33.738
74.7563	33.8059
74.9062	33.8737
75.0561	33.9416
75.206	34.0095
75.3559	34.0774
75.5059	34.1453
75.6558	34.2131
75.8057	34.281
75.9556	34.3489
76.1055	34.4168
76.2554	34.4846
76.4053	34.5525
76.5553	34.6204
76.7052	34.6883
76.8551	34.7561
77.005	34.824
77.1549	34.8919
77.3048	34.9598
77.4547	35.0276
77.6046	35.0955
77.7546	35.1634
77.9045	35.2313
78.0544	35.2992
78.2043	35.367
78.3542	35.4349
78.5041	35.5028
78.654	35.5707
78.8039	35.6385
78.9539	35.7064
79.1038	35.7743
79.2537	35.8422
79.4036	35.91
79.5535	35.9779
79.7034	36.0458
79.8533	36.1137
80.0033	36.1815
80.1532	36.2494
80.3031	36.3173
80.453	36.3852
80.6029	36.4531
80.7528	36.5209
80.9027	36.5888
81.0526	36.6567
81.2026	36.7246
81.3525	36.7924
81.5024	36.8603
81.6523	36.9282
81.8022	36.9961
81.9521	37.0639
82.102	37.1318
82.252	37.1997
82.4019	37.2676
82.5518	37.3354
82.7017	37.4033
82.8516	37.4712
83.0015	37.5391
83.1514	37.607
83.3013	37.6748
83.4513	37.7427
83.6012	37.8106
83.7511	37.8785
83.901	37.9463
84.0509	38.0142
84.2008	38.0821
84.3507	38.15
84.5006	38.2178
84.6506	38.2857
84.8005	38.3536
84.9504	38.4215
85.1003	38.4893
85.2502	38.5572
85.4001	38.6251
85.55	38.693
85.7	38.7609
85.8499	38.8287
85.9998	38.8966
86.1497	38.9645
86.2996	39.0324
86.4495	39.1002
86.5994	39.1681
86.7493	39.236
86.8993	39.3039
87.0492	39.3717
87.1991	39.4396
87.349	39.5075
87.4989	39.5754
87.6488	39.6432
87.7987	39.7111
87.9487	39.779
88.0986	39.8469
88.2485	39.9148
88.3984	39.9826
88.5483	40.0505
88.6982	40.1184
88.8481	40.1863
88.998	40.2541
89.148	40.322
89.2979	40.3899
89.4478	40.4578
89.5977	40.5256
89.7476	40.5935
89.8975	40.6614
90.0474	40.7293
90.1973	40.7971
90.3473	40.865
90.4972	40.9329
90.6471	41.0008
90.797	41.0687
90.9469	41.1365
91.0968	41.2044
91.2467	41.2723
91.3967	41.3402
91.5466	41.408
91.6965	41.4759
91.8464	41.5438
91.9963	41.6117
92.1462	41.6795
92.2961	41.7474
92.446	41.8153
92.596	41.8832
92.7459	41.951
92.8958	42.0189
93.0457	42.0868
93.1956	42.1547
93.3455	42.2226
93.4954	42.2904
93.6453	42.3583
93.7953	42.4262
93.9452	42.4941
94.0951	42.5619
94.245	42.6298
94.3949	42.6977
94.5448	42.7656
94.6947	42.8334
94.8447	42.9013
94.9946	42.9692
95.1445	43.0371
95.2944	43.1049
95.4443	43.1728
95.5942	43.2407
95.7441	43.3086
95.894	43.3765
96.044	43.4443
96.1939	43.5122
96.3438	43.5801
96.4937	43.648
96.6436	43.7158
96.7935	43.7837
96.9434	43.8516
97.0933	43.9195
97.2433	43.9873
97.3932	44.0552
97.5431	44.1231
97.693	44.191
97.8429	44.2588
97.9928	44.3267
98.1427	44.3946
98.2926	44.4625
98.4426	44.5304
98.5925	44.5982
98.7424	44.6661
98.8923	44.734
99.0422	44.8019
99.1921	44.8697
99.342	44.9376
99.492	45.0055
99.6419	45.0734
99.7918	45.1412
99.9417	45.2091
100.092	45.277
100.242	45.3449
100.391	45.4127
100.541	45.4806
100.691	45.5485
100.841	45.6164
100.991	45.6843
101.141	45.7521
101.291	45.82
101.441	45.8879
101.591	45.9558
101.741	46.0236
101.891	46.0915
102.04	46.1594
102.19	46.2273
102.34	46.2951
102.49	46.363
102.64	46.4309
102.79	46.4988
