0.94	1	3e-06	0.909884	-0.416025	0	2.60573	5.73254	0
0.945	1	3e-06	0.922462	-0.387162	0	2.42511	5.81172	0
0.95	1	3e-06	0.934131	-0.357918	0	2.24207	5.88517	0
0.955	1	3e-06	0.944879	-0.32832	0	2.05678	5.95284	0
0.96	1	3e-06	0.954696	-0.298399	0	1.86944	6.01465	0
0.965	1	3e-06	0.963571	-0.268183	0	1.68022	6.07054	0
0.97	1	3e-06	0.971495	-0.237704	0	1.48932	6.12045	0
0.975	1	3e-06	0.978461	-0.206989	0	1.29693	6.16432	0
0.98	1	3e-06	0.984462	-0.17607	0	1.10324	6.20212	0
0.985	1	3e-06	0.989492	-0.144978	0	0.908442	6.2338	0
0.99	1	3e-06	0.993545	-0.113743	0	0.712734	6.25934	0
0.995	1	3e-06	0.996618	-0.082395	0	0.516312	6.27869	0
1	1	3e-06	0.998707	-0.0509661	0	0.319372	6.29186	0
1.005	1	3e-06	0.999811	-0.0194868	0	0.122112	6.29881	0
1.01	1	3e-06	0.999928	0.0120117	0	-0.0752702	6.29955	0
1.015	1	3e-06	0.999059	0.0434983	0	-0.272577	6.29407	0
1.02	1	3e-06	0.997203	0.074942	0	-0.469611	6.28238	0
1.025	1	3e-06	0.994363	0.106312	0	-0.666174	6.26449	0
1.03	1	3e-06	0.990542	0.137577	0	-0.862069	6.24042	0
1.035	1	3e-06	0.985744	0.168706	0	-1.0571	6.21019	0
1.04	1	3e-06	0.979973	0.199668	0	-1.25107	6.17384	0
1.045	1	3e-06	0.973235	0.230434	0	-1.44379	6.13141	0
1.05	1	3e-06	0.965538	0.260972	0	-1.63506	6.08293	0
1.055	1	3e-06	0.956887	0.291253	0	-1.82469	6.02845	0
1.06	1	3e-06	0.947294	0.321247	0	-2.0125	5.96804	0
1.065	1	3e-06	0.936766	0.350924	0	-2.19829	5.90176	0
1.07	1	3e-06	0.925314	0.380255	0	-2.38188	5.82967	0
1.075	1	3e-06	0.912951	0.409211	0	-2.56309	5.75185	0
1.08	1	3e-06	0.899688	0.437764	0	-2.74174	5.66837	0
1.085	1	3e-06	0.885538	0.465886	0	-2.91764	5.57933	0
1.09	1	3e-06	0.870516	0.493548	0	-3.09063	5.48482	0
1.095	1	3e-06	0.854637	0.520725	0	-3.26054	5.38493	0
1.1	1	3e-06	0.837916	0.547389	0	-3.42719	5.27976	0
1.105	1	3e-06	0.820371	0.573514	0	-3.59042	5.16942	0
1.11	1	3e-06	0.802018	0.599074	0	-3.75007	5.05404	0
1.115	1	3e-06	0.782876	0.624046	0	-3.90599	4.93371	0
1.12	1	3e-06	0.762965	0.648404	0	-4.05801	4.80857	0
1.125	1	3e-06	0.742303	0.672124	0	-4.206	4.67875	0
1.13	1	3e-06	0.720912	0.695183	0	-4.3498	4.54437	0
1.135	1	3e-06	0.698812	0.71756	0	-4.48928	4.40557	0
1.14	1	3e-06	0.676026	0.739232	0	-4.62431	4.2625	0
